,US10Y_M,US10Y_M_PCT_CHG,US10Y_Q_PCT_CHG,US10Y_A_PCT_CHG,US10Y_2A_PCT_CHG,US10Y_3A_PCT_CHG
1962-01-01,4.08,-0.009803921568627416,-0.03676470588235292,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-02-01,4.04,-0.009803921568627416,-0.03676470588235292,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-03-01,3.93,-0.027227722772277252,-0.03676470588235292,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-04-01,3.84,-0.022900763358778664,-0.04950495049504955,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-05-01,3.87,0.0078125,-0.01526717557251911,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-06-01,3.91,0.010335917312661591,0.01822916666666674,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-07-01,4.01,0.025575447570332477,0.036175710594315236,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-08-01,3.98,-0.007481296758104716,0.01790281329923271,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-09-01,3.98,0.0,-0.007481296758104716,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-10-01,3.93,-0.012562814070351758,-0.012562814070351758,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-11-01,3.92,-0.0025445292620865922,-0.015075376884422176,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1962-12-01,3.86,-0.015306122448979553,-0.0178117048346057,-0.05392156862745101,0.01225490196078427,0.02450980392156854
1963-01-01,3.83,-0.007772020725388518,-0.022959183673469385,-0.051980198019802026,0.01225490196078427,0.02450980392156854
1963-02-01,3.92,0.023498694516971286,0.015544041450777257,-0.0025445292620865922,0.01225490196078427,0.02450980392156854
1963-03-01,3.93,0.0025510204081633514,0.026109660574412663,0.0234375,0.01225490196078427,0.02450980392156854
1963-04-01,3.97,0.010178117048346147,0.012755102040816313,0.025839793281653867,0.01225490196078427,0.02450980392156854
1963-05-01,3.93,-0.010075566750629705,0.0,0.005115089514066584,0.01225490196078427,0.02450980392156854
1963-06-01,3.99,0.01526717557251911,0.005037783375314797,-0.004987531172069737,0.01225490196078427,0.02450980392156854
1963-07-01,4.02,0.007518796992481036,0.022900763358778553,0.010050251256281229,0.01225490196078427,0.02450980392156854
1963-08-01,4.0,-0.004975124378109319,0.0025062656641603454,0.005025125628140614,0.01225490196078427,0.02450980392156854
1963-09-01,4.08,0.020000000000000018,0.014925373134328401,0.03816793893129766,0.01225490196078427,0.02450980392156854
1963-10-01,4.11,0.007352941176470562,0.02750000000000008,0.04846938775510212,0.01225490196078427,0.02450980392156854
1963-11-01,4.12,0.0024330900243307862,0.009803921568627416,0.06735751295336789,0.01225490196078427,0.02450980392156854
1963-12-01,4.13,0.0024271844660193054,0.0048661800486617945,0.07832898172323755,0.01225490196078427,0.02450980392156854
1964-01-01,4.17,0.009685230024213176,0.012135922330096971,0.06377551020408156,0.03217821782178221,0.02450980392156854
1964-02-01,4.15,-0.004796163069544224,0.004842615012106588,0.05597964376590325,0.05597964376590325,0.02450980392156854
1964-03-01,4.22,0.016867469879517927,0.011990407673860837,0.06297229219143574,0.09895833333333326,0.02450980392156854
1964-04-01,4.23,0.0023696682464455776,0.01927710843373487,0.07633587786259555,0.09302325581395365,0.02450980392156854
1964-05-01,4.2,-0.007092198581560294,-0.004739336492890933,0.05263157894736836,0.07416879795396425,0.02450980392156854
1964-06-01,4.17,-0.0071428571428572285,-0.014184397163120699,0.03731343283582089,0.03990024937655856,0.02450980392156854
1964-07-01,4.19,0.004796163069544557,-0.0023809523809523725,0.0475000000000001,0.05276381909547756,0.02450980392156854
1964-08-01,4.19,0.0,0.004796163069544557,0.026960784313725616,0.05276381909547756,0.02450980392156854
1964-09-01,4.2,0.0023866348448686736,0.0023866348448686736,0.021897810218977964,0.06870229007633588,0.02450980392156854
1964-10-01,4.19,-0.0023809523809523725,0.0,0.016990291262136026,0.06887755102040827,0.02450980392156854
1964-11-01,4.15,-0.009546539379474916,-0.011904761904761862,0.004842615012106588,0.07512953367875652,0.02450980392156854
1964-12-01,4.18,0.0072289156626503814,-0.0023866348448688957,0.0023980815347721673,0.09138381201044377,0.02450980392156854
1965-01-01,4.19,0.0023923444976077235,0.009638554216867545,0.009638554216867545,0.06887755102040827,0.03712871287128716
1965-02-01,4.21,0.004773269689737347,0.0071770334928229484,-0.0023696682464454666,0.07124681933842236,0.07124681933842236
1965-03-01,4.21,0.0,0.004773269689737347,-0.004728132387706974,0.06045340050377823,0.09635416666666674
1965-04-01,4.2,-0.002375296912113911,-0.002375296912113911,0.0,0.06870229007633588,0.0852713178294573
1965-05-01,4.21,0.0023809523809523725,0.0,0.00959232613908867,0.05513784461152871,0.07672634271099743
1965-06-01,4.21,0.0,0.0023809523809523725,0.004773269689737347,0.047263681592039974,0.04987531172069826
1965-07-01,4.2,-0.002375296912113911,-0.002375296912113911,0.0023866348448686736,0.050000000000000044,0.05527638190954787
1965-08-01,4.25,0.011904761904761862,0.009501187648456089,0.011904761904761862,0.04166666666666674,0.0678391959798994
1965-09-01,4.29,0.009411764705882453,0.021428571428571352,0.02386634844868718,0.04379562043795615,0.09160305343511443
1965-10-01,4.35,0.013986013986013957,0.0235294117647058,0.04819277108433728,0.055825242718446466,0.10969387755102034
1965-11-01,4.45,0.02298850574712663,0.037296037296037365,0.06459330143540676,0.07748184019370474,0.15284974093264259
1965-12-01,4.62,0.038202247191011285,0.0620689655172415,0.10262529832935563,0.1079136690647482,0.20626631853785904
1966-01-01,4.61,-0.0021645021645021467,0.035955056179775235,0.09501187648456066,0.110843373493976,0.17602040816326547
1966-02-01,4.83,0.04772234273318876,0.045454545454545414,0.14726840855106893,0.14454976303317535,0.2290076335877862
1966-03-01,4.87,0.008281573498964745,0.0563991323210411,0.1595238095238094,0.15130023640661938,0.22670025188916876
1966-04-01,4.75,-0.024640657084188944,-0.0165631469979296,0.12826603325415675,0.13095238095238093,0.20865139949109412
1966-05-01,4.78,0.006315789473684275,-0.01848049281314168,0.13539192399049882,0.1462829736211031,0.19799498746867172
1966-06-01,4.81,0.006276150627614996,0.012631578947368327,0.14523809523809517,0.14797136038186132,0.19651741293532332
1966-07-01,5.02,0.043659043659043606,0.05020920502092041,0.18117647058823527,0.1980906921241048,0.2549999999999999
1966-08-01,5.22,0.03984063745019917,0.08523908523908519,0.21678321678321666,0.24285714285714266,0.27941176470588225
1966-09-01,5.18,-0.007662835249042099,0.031872509960159334,0.19080459770114944,0.23627684964200468,0.2603406326034061
