,RPCE_M,RPCE_M_PCT_CHG,RPCE_Q_PCT_CHG,RPCE_A_PCT_CHG,RPCE_2A_PCT_CHG,RPCE_3A_PCT_CHG
1971-06-01,3.37,-0.04532577903682711,-0.08918918918918917,-0.037142857142857144,0.685,-0.5623376623376624
1971-07-01,3.2,-0.05044510385756673,-0.09348441926345596,0.6243654822335027,0.3333333333333335,-0.44153577661431065
1971-08-01,4.4,0.375,0.3056379821958457,1.2758927776293527,0.5714285714285716,0.1671087533156499
1971-09-01,5.6,0.2727272727272725,0.7499999999999998,1.9274200730252027,0.7499999999999998,2.1111111111111107
1971-10-01,6.8,0.2142857142857144,0.5454545454545452,2.5789473684210527,1.2895622895622894,1.5185185185185182
1971-11-01,6.33,-0.0691176470588235,0.13035714285714284,0.2918367346938775,1.3186813186813189,0.7583333333333333
1971-12-01,5.87,-0.0726698262243286,-0.1367647058823529,-0.25696202531645573,1.3479999999999999,0.3044444444444445
1972-01-01,5.4,-0.08006814310051102,-0.14691943127962082,-0.16923076923076918,1.378854625550661,0.39534883720930236
1972-02-01,6.2,0.14814814814814814,0.05621805792163537,0.21568627450980404,2.054187192118227,0.9195046439628483
1972-03-01,7.0,0.12903225806451601,0.2962962962962963,0.8918918918918919,2.888888888888889,1.692307692307692
1972-04-01,7.8,0.11428571428571432,0.25806451612903225,1.2096317280453257,2.291139240506329,2.25
1972-05-01,7.3,-0.0641025641025641,0.04285714285714293,1.1661721068249258,1.4914675767918086,2.318181818181818
1972-06-01,6.8,-0.06849315068493156,-0.1282051282051282,1.125,0.9428571428571428,2.4
1972-07-01,6.3,-0.07352941176470584,-0.136986301369863,0.43181818181818166,2.197969543147208,1.625
1972-08-01,7.43,0.1793650793650794,0.0926470588235293,0.32678571428571423,2.833734081396384,1.6535714285714285
1972-09-01,8.57,0.15343203230148061,0.36031746031746037,0.260294117647059,3.4694986196455604,1.678125
1972-10-01,9.7,0.13185530921820288,0.30551816958277245,0.5323854660347549,4.105263157894736,2.2659932659932656
1972-11-01,8.97,-0.07525773195876273,0.046674445740956916,0.5281090289608179,0.8306122448979592,2.285714285714286
1972-12-01,8.23,-0.08249721293199552,-0.15154639175257723,0.5240740740740741,0.04177215189873418,2.2920000000000003
1973-01-01,7.5,-0.08869987849331717,-0.16387959866220747,0.20967741935483875,0.15384615384615374,2.303964757709251
1973-02-01,4.93,-0.3426666666666667,-0.4009720534629405,-0.2957142857142857,-0.033333333333333326,1.4285714285714288
1973-03-01,2.37,-0.5192697768762677,-0.6839999999999999,-0.6961538461538461,-0.35945945945945945,0.31666666666666665
1973-04-01,-0.2,-1.0843881856540085,-1.0405679513184585,-1.0273972602739727,-1.056657223796034,-1.0843881856540085
1973-05-01,0.33,0.275987725354814,-0.8607594936708861,-0.9514705882352941,-0.9020771513353116,-0.8873720136518771
1973-06-01,0.87,1.6363636363636362,1.190832374376678,-0.861904761904762,-0.728125,-0.7514285714285714
1973-07-01,1.4,0.6091954022988504,3.242424242424242,-0.8115746971736204,-0.6818181818181819,-0.28934010152284273
1973-08-01,0.53,-0.6214285714285714,-0.3908045977011494,-0.9381563593932322,-0.9053571428571429,0.2325581395348839
1973-09-01,-0.33,-1.6226415094339623,-1.2357142857142858,-1.0340206185567011,-1.048529411764706,-0.7
1973-10-01,-1.2,-0.49048742138364787,-3.2641509433962264,-1.1337792642140467,-1.1895734597156398,-1.631578947368421
1973-11-01,-1.97,0.6416666666666666,-0.9945754716981132,-1.2393681652490887,-1.3356047700170357,-1.4020408163265305
1973-12-01,-2.73,0.3857868020304569,1.275,-1.3639999999999999,-1.5055555555555555,-1.3455696202531646
1974-01-01,-3.5,0.28205128205128216,0.7766497461928934,-1.7099391480730224,-1.564516129032258,-1.5384615384615383
1974-02-01,-1.83,-0.4771428571428571,-0.3296703296703296,-1.7721518987341773,-1.2614285714285716,-1.3588235294117648
1974-03-01,-0.17,-0.907103825136612,-0.9514285714285714,-0.15000000000000002,-1.0217948717948717,-1.045945945945946
1974-04-01,1.5,-0.4302185792349727,-1.819672131147541,3.545454545454545,-0.7945205479452054,-0.5750708215297451
1974-05-01,1.57,0.046666666666666634,-0.8665027322404372,0.8045977011494254,-0.7691176470588235,-0.5341246290801187
1974-06-01,1.63,0.03821656050955413,0.08666666666666667,0.16428571428571437,-0.7412698412698413,-0.4906250000000001
1974-07-01,1.7,0.042944785276073594,0.08280254777070062,2.2075471698113205,-0.7711978465679676,-0.6136363636363638
1974-08-01,-0.77,-1.4529411764705882,-1.4723926380368098,1.3333333333333335,-1.089848308051342,-1.1375
1974-09-01,-3.23,-0.3441176470588234,-2.9000000000000004,1.6916666666666669,-1.3329896907216496,-1.475
1974-10-01,-5.7,0.7647058823529413,-1.5366873065015483,1.8934010152284264,-1.6354515050167224,-1.900473933649289
1974-11-01,-2.67,-0.5315789473684212,-0.17337461300309598,-0.02197802197802201,-1.3244228432563792,-1.454855195911414
1974-12-01,0.37,-1.1385767790262173,-1.0649122807017544,-1.1057142857142856,-0.9506666666666667,-0.9314814814814815
1975-01-01,3.4,-0.40752368363075575,-2.2734082397003745,-2.8579234972677594,-0.31034482758620685,-0.4516129032258065
1975-02-01,4.5,0.32352941176470584,-0.8131747080854814,-0.06229508196721323,0.8987341772151898,-0.3571428571428571
1975-03-01,5.6,0.24444444444444446,0.6470588235294117,2.733333333333333,2.717930064503613,-0.28205128205128205
1975-04-01,6.7,0.19642857142857162,0.48888888888888893,3.2675159235668794,4.537125951792037,-0.0821917808219178
1975-05-01,6.4,-0.04477611940298509,0.14285714285714302,2.92638036809816,6.356321839080461,-0.05882352941176461
1975-06-01,6.1,-0.04687500000000011,-0.08955223880597019,2.5882352941176467,3.3571428571428568,-0.031746031746031744
1975-07-01,5.8,-0.0491803278688524,-0.09375000000000011,-0.03095975232198178,1.7094815083393762,-0.21938088829071334
1975-08-01,5.33,-0.08103448275862069,-0.1262295081967213,-2.65015479876161,0.06182015953589559,-0.3780630105017503
1975-09-01,4.87,-0.08630393996247654,-0.16034482758620683,-1.8543859649122807,-1.585841189267585,-0.4979381443298969
1975-10-01,4.4,-0.0965092402464065,-0.17448405253283295,-2.6479400749063675,-3.233502538071066,-0.5094760312151616
1975-11-01,5.67,0.2886363636363636,0.16427104722792607,-0.8048523903943603,-3.076923076923077,-0.3110571081409478
1975-12-01,6.93,0.2222222222222221,0.5749999999999997,1.038235294117647,-2.98,-0.07600000000000007
1976-01-01,8.2,0.18326118326118324,0.44620811287477946,0.822222222222222,-1.1644444444444442,0.6632860040567952
1976-02-01,6.7,-0.18292682926829262,-0.0331890331890331,0.19642857142857162,0.6511111111111116,1.8270042194092828
1976-03-01,5.2,-0.22388059701492535,-0.36585365853658525,-0.22388059701492535,2.466666666666667,2.378922353169407
1976-04-01,3.7,-0.28846153846153844,-0.4477611940298507,-0.421875,1.356687898089172,2.930840486929531
1976-05-01,3.9,0.054054054054053946,-0.25,-0.360655737704918,1.392638036809816,3.482758620689655
1976-06-01,4.1,0.05128205128205132,0.10810810810810789,-0.2931034482758621,1.4117647058823528,1.9285714285714284
1976-07-01,4.3,0.04878048780487809,0.10256410256410264,-0.19324577861163228,-0.5108359133126934,7.113207547169811
1976-08-01,4.63,0.07674418604651168,0.12926829268292694,-0.04928131416837789,-2.4334365325077396,0.9857704402515726
1976-09-01,4.97,0.07343412526997839,0.15581395348837201,0.1295454545454544,-1.8719298245614033,-5.141666666666667
1976-10-01,5.3,0.06639839034205242,0.14470842332613398,-0.06525573192239864,-2.9850187265917603,-3.6903553299492384
1976-11-01,5.13,-0.0320754716981132,0.03219315895372232,-0.2597402597402597,-1.2616270103547036,-2.879120879120879
1976-12-01,4.97,-0.031189083820662766,-0.06226415094339621,-0.39390243902439026,0.46176470588235285,-2.42
1977-01-01,4.8,-0.03420523138832998,-0.06432748538011701,-0.28358208955223885,0.06666666666666665,-3.622950819672131
1977-02-01,3.93,-0.1812499999999999,-0.2092555331991951,-0.24423076923076925,-0.29821428571428565,-1.2881420765027323
1977-03-01,3.07,-0.21882951653944027,-0.3604166666666667,-0.1702702702702703,-0.5417910447761194,1.0466666666666664
1977-04-01,2.2,-0.28338762214983704,-0.4402035623409669,-0.4358974358974358,-0.65625,0.4012738853503186
1977-05-01,2.73,0.24090909090909074,-0.11074918566775238,-0.3341463414634146,-0.5524590163934426,0.6748466257668713
1977-06-01,3.27,0.19780219780219777,0.48636363636363633,-0.23953488372093024,-0.43620689655172407,0.9235294117647059
1977-07-01,3.8,0.1620795107033639,0.3919413919413919,-0.17926565874730027,-0.2870544090056285,-5.9350649350649345
1977-08-01,4.6,0.21052631578947367,0.4067278287461773,-0.07444668008048294,-0.05544147843942515,-2.424148606811145
1977-09-01,5.4,0.17391304347826098,0.42105263157894757,0.018867924528301883,0.2272727272727273,-1.9473684210526316
1977-10-01,6.2,0.14814814814814814,0.34782608695652195,0.20857699805068242,0.09347442680776008,-3.322097378277154
1977-11-01,4.9,-0.20967741935483863,-0.09259259259259256,-0.014084507042253391,-0.2929292929292928,-1.6316369244326947
1977-12-01,3.6,-0.26530612244897966,-0.4193548387096774,-0.25,-0.5609756097560975,0.05882352941176472
1978-01-01,2.3,-0.36111111111111116,-0.5306122448979593,-0.4147582697201019,-0.6567164179104478,-0.48888888888888893
1978-02-01,4.47,0.9434782608695653,0.24166666666666647,0.4560260586319218,-0.14038461538461544,-0.20178571428571423
1978-03-01,6.63,0.4832214765100671,1.882608695652174,2.0136363636363632,0.7918918918918918,-0.010447761194029903
1978-04-01,8.8,0.32730015082956276,0.9686800894854588,2.2234432234432235,1.2564102564102568,0.375
1978-05-01,6.43,-0.2693181818181819,-0.0301659125188537,0.966360856269113,0.5682926829268293,0.0540983606557377
1978-06-01,4.07,-0.36702954898911344,-0.5375,0.07105263157894748,-0.05348837209302315,-0.2982758620689654
1978-07-01,1.7,-0.5823095823095823,-0.7356143079315707,-0.6304347826086956,-0.632829373650108,-0.6810506566604128
1978-08-01,2.23,0.31176470588235294,-0.45208845208845216,-0.587037037037037,-0.551307847082495,-0.5420944558521561
1978-09-01,2.77,0.24215246636771304,0.6294117647058823,-0.5532258064516129,-0.47735849056603774,-0.3704545454545455
1978-10-01,3.3,0.191335740072202,0.4798206278026904,-0.3265306122448981,-0.35672514619883045,-0.417989417989418
1978-11-01,2.9,-0.12121212121212122,0.04693140794223827,-0.19444444444444453,-0.41649899396378265,-0.5815295815295816
1978-12-01,2.5,-0.13793103448275856,-0.24242424242424243,0.0869565217391306,-0.47916666666666663,-0.6951219512195121
1979-01-01,2.1,-0.15999999999999992,-0.27586206896551724,-0.5302013422818792,-0.46564885496183206,-0.6865671641791045
1979-02-01,1.3,-0.38095238095238093,-0.48,-0.803921568627451,-0.5765472312703583,-0.75
1979-03-01,0.5,-0.6153846153846154,-0.7619047619047619,-0.9431818181818182,-0.7727272727272727,-0.8648648648648649
1979-04-01,-0.3,-1.6,-1.2307692307692308,-1.046656298600311,-1.10989010989011,-1.0769230769230769
1979-05-01,1.13,-0.1628318584070796,1.2599999999999998,-0.7223587223587224,-0.654434250764526,-0.724390243902439
1979-06-01,2.57,1.274336283185841,1.8999115044247787,0.5117647058823529,-0.3236842105263158,-0.4023255813953488
1979-07-01,4.0,0.556420233463035,2.5398230088495577,0.7937219730941705,-0.13043478260869557,-0.13606911447084236
1979-08-01,3.0,-0.25,0.16731517509727634,0.08303249097472931,-0.44444444444444453,-0.39637826961770617
1979-09-01,2.0,-0.33333333333333337,-0.5,-0.3939393939393939,-0.6774193548387097,-0.6226415094339622
1979-10-01,1.0,-0.5,-0.6666666666666667,-0.6551724137931034,-0.7959183673469388,-0.8050682261208577
1979-11-01,0.47,-0.53,-0.765,-0.812,-0.8694444444444445,-0.9054325955734407
1979-12-01,-0.07,-1.148936170212766,-1.07,-1.0333333333333334,-1.0304347826086957,-1.0145833333333334
1980-01-01,-0.6,-0.4932301740812379,-2.276595744680851,-1.4615384615384615,-1.1342281879194631,-1.1526717557251909
1980-02-01,-3.3,0.1624758220502902,-0.9722759509993553,-1.7644417838970368,-1.497737556561086,-2.0749185667752443
1980-03-01,-6.0,0.8181818181818183,0.3320438426821406,-2.0673451062556123,-1.6818181818181817,-3.727272727272727
1980-04-01,-8.7,0.44999999999999996,1.6363636363636362,-2.370248428614188,-2.35303265940902,-4.186813186813186
1980-05-01,-4.3,-0.5057471264367817,-0.2833333333333333,-2.673151750972763,-2.0565110565110567,-2.3149847094801226
1980-06-01,0.1,-1.0232558139534884,-1.0114942528735633,-0.975,-0.9411764705882353,-0.9736842105263158
1980-07-01,4.5,-0.4749612403100776,-2.046511627906977,0.5,1.0179372197309418,-0.021739130434782483
1980-08-01,4.83,0.07333333333333325,-0.9488113695090439,1.415,0.743682310469314,-0.10555555555555562
1980-09-01,5.17,0.07039337474120089,0.14888888888888885,4.17,0.5666666666666667,-0.16612903225806452
1980-10-01,5.5,0.06382978723404253,0.13871635610766053,0.9466666666666659,0.896551724137931,0.12244897959183665
1980-11-01,4.1,-0.25454545454545463,-0.20696324951644107,-2.276666666666668,0.6399999999999999,0.13888888888888884
1980-12-01,2.7,-0.3414634146341462,-0.509090909090909,-5.500000000000001,0.2857142857142858,0.17391304347826098
1981-01-01,1.3,-0.5185185185185186,-0.6829268292682926,-1.393939393939394,0.0,-0.70917225950783
1981-02-01,0.87,-0.3307692307692308,-0.6777777777777778,-1.145,0.74,-0.8687782805429864
1981-03-01,0.43,-0.5057471264367817,-0.6692307692307693,-1.049425287356322,-2.4333333333333336,-0.9511363636363637
1981-04-01,0.4,-0.06976744186046502,-0.5402298850574712,-1.0930232558139534,-0.6460176991150441,-0.937791601866252
1981-05-01,0.63,0.575,0.4651162790697674,5.3,-0.754863813229572,-0.8452088452088452
1981-06-01,1.27,1.0158730158730158,2.175,-0.7177777777777778,-0.6825,-0.2529411764705882
1981-07-01,1.9,0.49606299212598426,2.015873015873016,-0.6066252587991718,-0.3666666666666667,-0.14798206278026904
1981-08-01,0.37,-0.8052631578947369,-0.7086614173228347,-0.9284332688588007,-0.815,-0.8664259927797834
1981-09-01,-1.17,0.2512145748987855,-1.6157894736842104,-1.2127272727272727,-2.17,-1.3545454545454545
1981-10-01,-2.7,1.307692307692308,-0.9660143949617632,-1.6585365853658538,-2.391111111111111,-1.9310344827586208
1981-11-01,-0.8,-0.7037037037037037,-0.3162393162393161,-1.2962962962962963,-2.6122222222222224,-1.32
1981-12-01,1.1,0.5117845117845117,-1.4074074074074074,-0.15384615384615385,-2.8333333333333335,-0.47619047619047616
1982-01-01,3.0,1.727272727272727,-0.11279461279461289,2.4482758620689657,-1.9090909090909092,1.3076923076923075
1982-02-01,2.4,-0.20000000000000007,1.1818181818181817,4.5813953488372094,-1.4,3.8
1982-03-01,1.8,-0.25,-0.4,3.5,-1.206896551724138,-7.0
1982-04-01,1.2,-0.33333333333333337,-0.5,0.9047619047619047,-1.2790697674418605,0.06194690265486735
1982-05-01,1.7,0.41666666666666674,-0.05555555555555558,0.3385826771653542,-0.8950904392764858,-0.33852140077821014
1982-06-01,2.2,0.2941176470588236,0.8333333333333335,0.1578947368421053,-0.5111111111111111,-0.44999999999999996
1982-07-01,2.7,0.2272727272727273,0.5882352941176472,-2.2159244264507425,-0.4409937888198757,-0.09999999999999998
1982-08-01,4.2,0.5555555555555556,0.909090909090909,-4.58974358974359,-0.1876208897485493,1.1
1982-09-01,5.7,0.3571428571428572,1.1111111111111112,-3.111111111111111,0.036363636363636376,4.7
1982-10-01,7.2,0.26315789473684204,0.7142857142857142,0.7308080808080804,0.75609756097561,2.971969696969697
1982-11-01,6.13,-0.14861111111111114,0.07543859649122808,4.572727272727272,1.2703703703703701,1.2439393939393941
1982-12-01,5.07,-0.17292006525285475,-0.2958333333333333,0.6900000000000002,2.9,-0.48409090909090846
1983-01-01,4.0,-0.21104536489151882,-0.3474714518760196,0.6666666666666667,3.597701149425287,-2.212121212121212
1983-02-01,5.47,0.36749999999999994,0.07889546351084809,2.0388888888888888,4.03685853923432,-1.9116666666666666
1983-03-01,6.93,0.2669104204753199,0.7324999999999999,4.775,4.476015929043353,-1.796551724137931
1983-04-01,8.4,0.21212121212121215,0.5356489945155394,3.9411764705882355,4.915173318852385,-2.953488372093023
1983-05-01,8.07,-0.03928571428571426,0.16450216450216448,2.668181818181818,5.354330708661418,-1.1178552971576226
1983-06-01,7.73,-0.042131350681536506,-0.0797619047619047,1.8629629629629632,3.068421052631579,0.7177777777777778
1983-07-01,7.4,-0.04269081500646832,-0.08302354399008671,0.7619047619047619,0.87277452891488,0.5320910973084887
1983-08-01,7.1,-0.04054054054054068,-0.08150064683053049,0.24561403508771917,-1.3228719948018188,0.3733075435203095
1983-09-01,6.8,-0.04225352112676051,-0.08108108108108114,-0.05555555555555558,-3.518518518518518,0.23636363636363633
1983-10-01,6.5,-0.044117647058823484,-0.08450704225352113,0.06035889070146827,0.2271043771043768,0.5853658536585367
1983-11-01,5.47,-0.15846153846153854,-0.19558823529411762,0.07889546351084809,3.9727272727272718,1.0259259259259257
1983-12-01,4.43,-0.19012797074954302,-0.31846153846153846,0.10749999999999993,0.47666666666666657,2.4076923076923076
1984-01-01,3.4,-0.23250564334085777,-0.3784277879341864,-0.3784277879341864,0.41666666666666674,2.9080459770114944
1984-02-01,4.17,0.2264705882352942,-0.05869074492099313,-0.3982683982683982,1.3166666666666664,2.8759163725224
1984-03-01,4.93,0.18225419664268583,0.44999999999999996,-0.4130952380952382,3.1083333333333334,2.843786768033306
1984-04-01,5.7,0.15618661257606492,0.36690647482014405,-0.2936802973977696,2.3529411764705883,2.8116571635442122
1984-05-01,4.8,-0.1578947368421053,-0.026369168356997985,-0.3790426908150065,1.1818181818181817,2.779527559055118
1984-06-01,3.9,-0.1875,-0.3157894736842105,-0.472972972972973,0.4444444444444444,1.0526315789473686
1984-07-01,3.0,-0.23076923076923073,-0.375,-0.5774647887323943,-0.2857142857142857,7.108108108108109
1984-08-01,3.77,0.2566666666666666,-0.033333333333333326,-0.4455882352941176,-0.33859649122807023,-4.222222222222222
1984-09-01,4.53,0.20159151193633962,0.51,-0.303076923076923,-0.37083333333333335,-2.677777777777778
1984-10-01,5.3,0.16997792494481234,0.40583554376657816,-0.031078610603290646,-0.13539967373572592,-7.624999999999999
1984-11-01,5.87,0.10754716981132084,0.29580573951434874,0.3250564334085779,0.15779092702169617,4.336363636363636
1984-12-01,6.43,0.09540034071550241,0.21320754716981138,0.8911764705882352,0.6074999999999999,1.143333333333333
1985-01-01,7.0,0.08864696734059097,0.19250425894378198,0.6786570743405276,0.27970749542961615,1.916666666666667
1985-02-01,5.9,-0.15714285714285714,-0.08242612752721612,0.1967545638945234,-0.14862914862914856,2.2777777777777777
1985-03-01,4.8,-0.18644067796610175,-0.3142857142857143,-0.1578947368421053,-0.4285714285714286,3.0
1985-04-01,3.7,-0.22916666666666663,-0.3728813559322034,-0.22916666666666663,-0.5415117719950433,1.1764705882352944
1985-05-01,5.07,0.37027027027027026,0.05625000000000013,0.30000000000000004,-0.3441138421733506,1.3045454545454547
1985-06-01,6.43,0.26824457593688344,0.7378378378378376,1.143333333333333,-0.13108108108108119,1.3814814814814813
1985-07-01,7.8,0.2130637636080872,0.5384615384615383,1.0689655172413794,0.09859154929577474,0.857142857142857
1985-08-01,5.5,-0.2948717948717948,-0.14463452566096424,0.21412803532008828,-0.19117647058823528,-0.03508771929824561
1985-09-01,3.2,-0.4181818181818181,-0.5897435897435896,-0.39622641509433953,-0.5076923076923077,-0.5555555555555556
1985-10-01,0.9,-0.71875,-0.8363636363636364,-0.8466780238500852,-0.8354661791590494,-0.8531810766721044
1985-11-01,1.77,0.9666666666666666,-0.446875,-0.7247278382581648,-0.600451467268623,-0.650887573964497
1985-12-01,2.63,0.48587570621468923,1.922222222222222,-0.6242857142857143,-0.2264705882352941,-0.3425
1986-01-01,3.5,0.3307984790874525,0.9774011299435028,-0.4067796610169492,-0.1606714628297362,-0.3601462522851919
1986-02-01,3.8,0.08571428571428563,0.44486692015209117,-0.20833333333333337,-0.22920892494929002,-0.45165945165945165
1986-03-01,4.1,0.07894736842105265,0.17142857142857126,0.10810810810810789,-0.280701754385965,-0.511904761904762
1986-04-01,4.4,0.07317073170731736,0.1578947368421053,-0.13214990138067062,-0.08333333333333326,-0.45477075588599747
1986-05-01,5.37,0.22045454545454546,0.30975609756097566,-0.16485225505443224,0.3769230769230769,-0.30530401034928856
1986-06-01,6.33,0.17877094972067042,0.4386363636363635,-0.18846153846153846,1.1099999999999999,-0.14459459459459467
1986-07-01,7.3,0.15323854660347558,0.35940409683426444,0.32727272727272716,0.9363395225464191,0.028169014084507005
1986-08-01,5.7,-0.2191780821917808,-0.09952606635071093,0.78125,0.2582781456953642,-0.16176470588235292
1986-09-01,4.1,-0.280701754385965,-0.43835616438356173,3.5555555555555554,-0.2264150943396227,-0.36923076923076925
1986-10-01,2.5,-0.3902439024390243,-0.5614035087719298,0.41242937853107353,-0.5741056218057922,-0.5429616087751371
1986-11-01,1.8,-0.28,-0.5609756097560975,-0.3155893536121672,-0.7200622083981337,-0.5936794582392776
1986-12-01,1.1,-0.38888888888888884,-0.5599999999999999,-0.6857142857142857,-0.8428571428571429,-0.6764705882352942
1987-01-01,0.4,-0.6363636363636364,-0.7777777777777778,-0.8947368421052632,-0.9322033898305084,-0.9040767386091128
1987-02-01,2.13,0.090268886043534,0.9363636363636361,-0.48048780487804876,-0.55625,-0.5679513184584178
1987-03-01,3.87,0.8169014084507045,1.2827358087921465,-0.12045454545454548,0.04594594594594592,-0.32105263157894737
1987-04-01,5.6,0.44702842377260965,1.629107981220657,0.04283054003724396,0.10453648915187363,0.16666666666666674
1987-05-01,5.27,-0.05892857142857144,0.36175710594315236,-0.1674565560821486,-0.1804043545878694,0.35128205128205114
1987-06-01,4.93,-0.06451612903225801,-0.11964285714285716,-0.3246575342465754,-0.367948717948718,0.6433333333333333
1987-07-01,4.6,-0.06693711967545646,-0.12713472485768496,-0.19298245614035092,-0.1636363636363637,0.22015915119363383
1987-08-01,3.37,-0.267391304347826,-0.3164300202839756,-0.17804878048780481,0.05312499999999987,-0.2560706401766004
1987-09-01,2.13,-0.3679525222551929,-0.5369565217391304,-0.14800000000000002,1.3666666666666667,-0.5981132075471698
1987-10-01,0.9,-0.5774647887323943,-0.7329376854599406,-0.5,-0.4915254237288136,-0.8466780238500852
1987-11-01,3.03,0.06440291916515606,0.4225352112676055,1.754545454545454,0.15209125475285168,-0.5287713841368584
1987-12-01,5.17,0.7062706270627064,0.9158880676800074,2.0908877507469055,0.4771428571428571,-0.26142857142857145
1988-01-01,7.3,0.4119922630560928,1.4092409240924093,2.427230046948357,0.9210526315789473,0.23728813559322015
1988-02-01,5.87,-0.19589041095890403,0.13539651837524191,0.5167958656330749,0.4317073170731709,0.22291666666666665
1988-03-01,4.43,-0.2453151618398638,-0.39315068493150684,-0.20892857142857146,0.006818181818181612,0.19729729729729706
1988-04-01,3.0,-0.3227990970654627,-0.48892674616695064,-0.43074003795066407,-0.44134078212290506,-0.40828402366863914
1988-05-01,3.2,0.06666666666666665,-0.27765237020316014,-0.3509127789046652,-0.4944707740916271,-0.5023328149300155
1988-06-01,3.4,0.0625,0.1333333333333333,-0.26086956521739124,-0.5342465753424658,-0.5641025641025641
1988-07-01,3.6,0.05882352941176472,0.125,0.06824925816023741,-0.368421052631579,-0.34545454545454546
1988-08-01,3.93,0.09166666666666679,0.15588235294117658,0.8450704225352115,-0.04146341463414627,0.2281249999999999
1988-09-01,4.27,0.08651399491094125,0.1861111111111109,3.7444444444444436,0.7079999999999997,3.7444444444444436
1988-10-01,4.6,0.07728337236533966,0.17048346055979624,0.5181518151815181,1.5555555555555554,1.5988700564971747
1988-11-01,3.7,-0.19565217391304335,-0.13348946135831374,-0.28433268858800764,2.3636363636363633,0.40684410646387836
1988-12-01,2.8,-0.2432432432432433,-0.3913043478260869,-0.6164383561643836,5.999999999999999,-0.20000000000000007
1989-01-01,1.9,-0.3214285714285714,-0.4864864864864865,-0.676320272572402,-0.107981220657277,-0.5
1989-02-01,1.9,0.0,-0.3214285714285714,-0.5711060948081264,-0.5090439276485789,-0.5365853658536586
1989-03-01,1.9,0.0,0.0,-0.3666666666666667,-0.6607142857142857,-0.5681818181818182
1989-04-01,1.9,0.0,0.0,-0.4062500000000001,-0.6394686907020872,-0.6461824953445066
1989-05-01,2.57,0.3526315789473684,0.3526315789473684,-0.24411764705882355,-0.4787018255578094,-0.5939968404423381
1989-06-01,3.23,0.25680933852140075,0.7000000000000002,-0.10277777777777786,-0.2978260869565217,-0.5575342465753425
1989-07-01,3.9,0.2074303405572755,0.5175097276264593,-0.007633587786259555,0.1572700296735905,-0.3157894736842105
1989-08-01,3.2,-0.1794871794871794,-0.009287925696594312,-0.25058548009367665,0.5023474178403757,-0.21951219512195108
1989-09-01,2.5,-0.21875,-0.3589743589743589,-0.4565217391304347,1.7777777777777777,0.0
1989-10-01,1.8,-0.28,-0.4375,-0.5135135135135136,-0.40594059405940586,0.0
1989-11-01,2.33,0.2944444444444445,-0.06799999999999995,-0.16785714285714282,-0.5493230174081238,1.1181818181818182
1989-12-01,2.87,0.23175965665236054,0.5944444444444446,0.5105263157894737,-0.606849315068493,6.175
1990-01-01,3.4,0.18466898954703814,0.45922746781115875,0.7894736842105263,-0.42078364565587734,0.596244131455399
1990-02-01,2.67,-0.2147058823529412,-0.06968641114982588,0.40526315789473677,-0.3972911963882618,-0.31007751937984496
1990-03-01,1.93,-0.27715355805243447,-0.4323529411764706,0.015789473684210575,-0.3566666666666667,-0.6553571428571429
1990-04-01,1.2,-0.37823834196891193,-0.550561797752809,-0.5330739299610895,-0.625,-0.7722960151802656
1990-05-01,1.33,0.10833333333333339,-0.31088082901554404,-0.588235294117647,-0.6088235294117647,-0.7302231237322515
1990-06-01,1.47,0.10526315789473673,0.2250000000000001,-0.6230769230769231,-0.5916666666666667,-0.6804347826086956
1990-07-01,1.6,0.08843537414965996,0.20300751879699241,-0.5,-0.5928753180661577,-0.5252225519287834
1990-08-01,0.07,-0.95625,-0.9523809523809523,-0.972,-0.9836065573770492,-0.9671361502347418
1990-09-01,-1.47,0.04228316326530612,-1.91875,-1.8166666666666667,-1.3195652173913044,-2.6333333333333333
1990-10-01,-3.0,1.0408163265306123,-0.6090348639455783,-2.28755364806867,-1.8108108108108107,-1.99009900990099
1990-11-01,-2.5,-0.16666666666666663,0.7006802721088436,-1.8710801393728222,-1.8928571428571428,-1.483558994197292
1990-12-01,-2.0,-0.19999999999999996,-0.33333333333333337,-1.5882352941176472,-2.052631578947368,-1.273972602739726
1991-01-01,-1.5,-0.25,-0.4,-1.5617977528089888,-1.7894736842105263,-1.2555366269165247
1991-02-01,0.13,-1.0866666666666667,-1.065,-0.9326424870466321,-0.9315789473684211,-0.9706546275395034
1991-03-01,1.77,-0.08288135593220347,-2.1799999999999997,0.4750000000000001,-0.06842105263157894,-0.41000000000000003
1991-04-01,3.4,0.9209039548022597,-0.7623163841807907,1.5563909774436087,0.32295719844357973,0.0625
1991-05-01,2.93,-0.138235294117647,0.6553672316384183,0.9931972789115648,-0.09287925696594423,-0.138235294117647
1991-06-01,2.47,-0.15699658703071673,-0.2735294117647058,0.54375,-0.3666666666666666,-0.3138888888888889
1991-07-01,2.0,-0.19028340080971662,-0.31740614334470996,-0.6600977891156463,-0.375,-0.4910941475826972
1991-08-01,1.27,-0.365,-0.4858299595141701,-1.8639455782312926,-0.492,-0.7025761124121779
1991-09-01,0.53,-0.5826771653543307,-0.735,-1.1766666666666667,-0.7055555555555555,-0.8847826086956522
1991-10-01,-0.2,-1.3773584905660377,-1.1574803149606299,-0.92,-1.0858369098712446,-1.054054054054054
