,STOCK_MKT_M,STOCK_MKT_M_PCT_CHG,STOCK_MKT_Q_PCT_CHG,STOCK_MKT_A_PCT_CHG,STOCK_MKT_2A_PCT_CHG,STOCK_MKT_3A_PCT_CHG
1970-12-01,12.059443475666667,0.11220770349697995,0.2527791780554116,-3.059046187250618,-3.9661178774550927,-5.524881643704434
1971-01-01,13.27608894,0.10088736406354548,0.22441540699395968,-2.658131166715618,-5.716558994110215,-1.9518462167855417
1971-02-01,10.577364511666666,-0.20327706755581088,-0.1228977910125384,-2.0414374191814906,-7.763745288134193,1.621189210133351
1971-03-01,7.878640083333333,-0.25514147927460407,-0.40655413511162175,-1.6402092026655246,-5.294029657117594,0.06676190514037783
1971-04-01,5.179915655,-0.34253683374143207,-0.5102829585492081,-1.5958828336796118,-2.8243140261009962,-0.08131203274367904
1971-05-01,2.5875870413333337,-0.5004576881796092,-0.671569329990441,-1.509434449056172,-1.4822304623074558,-0.33501611180988244
1971-06-01,-0.004741572333332833,-1.0018324300816137,-1.0009153763592185,-0.9967652485879263,-0.9993992205139032,-1.0022115325056493
1971-07-01,-2.597070186,-0.5176670877105223,-2.0036648601632274,-2.163821412353564,-0.4827761581235712,-1.7693330881840192
1971-08-01,-2.510063802,-0.03350174533943073,-1.0353341754210446,-1.4233659740273548,0.16748349627511128,-1.5447821529503325
1971-09-01,-2.423057418,-0.034663016904460275,-0.06700349067886147,-1.251716083468379,-4.359680327849555,-1.414965039717303
1971-10-01,-2.336051034,-0.035907685618038476,-0.06932603380892066,-1.2154472518586315,0.5875745766998337,-1.9205948096633683
1971-11-01,1.763399512,-1.7548634367719895,-1.727758037799829,-0.8537743872212548,-1.481259449986593,-3.307830981350215
1971-12-01,5.862850057999999,-0.5278192854016135,-3.509726873543979,-0.5583902695668443,-2.0010311904280984,-2.442015496400101
1972-01-01,9.962300604,0.6992248659687623,4.649485857405636,-0.05814906983571011,-2.2442520683868086,-4.539278678244966
1972-02-01,7.5438491149999995,-0.24276034072179653,0.28672045854323636,-0.042493496947723086,-1.7427603297924201,-5.8239496568069615
1972-03-01,5.125397626,-0.32058587759810997,-0.48552068144359317,-0.010524887397997729,-1.4164838973196188,-3.8886543860003515
1972-04-01,2.706946137,-0.4718563642226965,-0.6411717551962198,0.0461275674054864,-1.3113994207949393,-1.953359115193741
1972-05-01,1.8011178006666668,-0.33463108997699764,-0.64858964472727,-0.6493014972125669,-1.354597329408131,-1.3356617017366594
1972-06-01,0.8952894643333333,-0.5029256476161912,-0.6692621799539954,-1.3447305618306202,-1.6107760581037804,-1.113437380361967
1972-07-01,-0.010538872,-1.0117714688040562,-1.0058512952323824,-0.9958013529410676,-1.0047227698973145,-0.9979011133798893
1972-08-01,1.2702955036666668,-0.0017375374000001553,0.4188656901179746,-1.5242531581093002,-0.7857425405745095,-1.5908411709461854
1972-09-01,2.5511298793333332,1.0082963940040561,1.2177292390630436,-2.0920694120988683,-0.7349792799483117,2.537258673985499
1972-10-01,3.831964255,0.5020655302745218,2.0165927880081127,1.1730550728427334,-0.6465889845965336,-3.6041935477940927
1972-11-01,2.3426027283333335,-0.38866790699399845,-0.08173913554510703,-0.6004327749885405,-0.8057453701690135,-1.6393331136267166
1972-12-01,0.8532412016666666,-0.6357721301410277,-0.777335813987997,-0.9143529958005806,-0.9357309818032398,-1.1456835920033832
1973-01-01,-0.636120325,-1.7455339987771845,-1.2715442602820555,-1.0843230445496523,-1.0601397753002053,-0.9205510793554711
1973-02-01,-3.202489249666666,-0.4720835427721821,-4.753322323642047,-1.624827473564422,-1.4064774143498813,-0.6846859030479042
1973-03-01,-5.7688581743333325,0.8013669132328203,-1.5752942485882033,-3.131131497402725,-2.1136973183655696,-0.5312292409583117
1973-04-01,-8.335227098999999,0.44486601110855784,1.6027338264656406,-5.62780785127702,-4.221235446713714,-0.041139069837767495
1973-05-01,-6.022551767333333,-0.27745798695084434,0.043976396252680905,-4.451839375602176,-1.8963751018702562,0.1856974441805832
1973-06-01,-3.7098764356666667,-0.38400256585767356,-0.5549159739016887,-3.275870899927331,0.42848524297320134,1.5309174246966792
1973-07-01,-1.397201104,-0.623383385342072,-0.7680051317153471,-2.0999024242524866,-0.4433603229978773,-1.626125767014307
1973-08-01,-1.7056614056666668,0.2207701531179629,-0.5402376776572726,-1.6685905799952427,-0.29607057884970567,-1.2876895008786455
1973-09-01,-2.0141217073333335,0.18084497933873545,0.44154030623592555,-1.5256107764328124,-0.13780920107529915,-1.209234343368165
1973-10-01,-2.322582009,0.15314878964045486,0.36168995867747067,-1.991453642953973,-2.3171048268952905,-1.2142050425150726
1973-11-01,-3.7205811246666665,0.6019159324619854,0.8472474186242991,-5.360526797579772,-1.6346028105545432,-1.308520134629263
1973-12-01,-5.118580240333333,0.37574751599910794,1.2038318649239712,-2.1628393189622512,-1.5137950001506835,-1.385548806087867
1974-01-01,-6.516579356,0.2731224382594861,0.7514950319982157,1.0348481596552697,-1.8638268417965302,-1.6160872444938734
1974-02-01,-6.484010885666667,-0.004997786193357223,0.2667596445150997,0.12396780952514574,-2.265074704209235,-1.8229860505219806
1974-03-01,-6.451442415333333,-0.00502288952125729,-0.009995572386714446,-0.22600280247825144,-3.3832917571397294,-2.2454724835347406
1974-04-01,-6.418873945,-0.005048246304722004,-0.010045779042514691,0.06580635467781959,-4.563827942083584,-3.480640783272928
1974-05-01,-10.050485763333333,0.5657708578561802,0.5578664609089663,1.7091160413614301,-5.046129745232765,0.39382050594547424
1974-06-01,-13.682097581666664,0.36133694468603217,1.13154171571236,3.1252761892457084,-5.528431548381946,4.268281795163877
1974-07-01,-17.313709399999997,0.2654280015660402,0.7226738893720648,4.541436337129986,-6.010733351531128,5.897716857318353
1974-08-01,-14.013446111333332,-0.19061561057890142,0.024217670403890335,5.957596485014265,-6.4930351546803085,4.783373521086462
1974-09-01,-10.713182822666667,-0.23550690261673657,-0.38123122115780295,3.6126176734139452,-3.795741846675098,3.586022594002399
1974-10-01,-7.412919533999999,-0.3080562838602977,-0.47101380523347336,0.9924090580511495,-4.1643946471768984,-5.203766352182137
1974-11-01,-0.2821034693333324,-0.9619443502604553,-0.9736676322991086,-0.9448863833157451,-1.3306256997227626,-1.0481171216289926
1974-12-01,6.8487125953333345,0.03962318972166823,-1.9238887005209109,-2.050967420357972,-3.347916376392356,-0.31253704665531945
1975-01-01,13.97952866,1.041190729703792,-0.4612701252968987,-3.1560001836059017,-5.365207053061949,0.8531028983869067
1975-02-01,13.706660336666667,-0.019519136157580053,1.0013484499271135,-3.124588495758661,-3.375974572862619,1.6742628254119905
1975-03-01,13.433792013333333,-0.019907717608160458,-0.039038272315160216,-3.092858050873179,-2.611688782294249,3.9627112374764373
1975-04-01,13.16092369,-0.020312084857537216,-0.039815435216320916,-2.3094813524351547,-3.1852736511765007,6.307086568756696
1975-05-01,8.381742912333333,-0.36313414546260214,-0.37607021874283375,-1.6126065731006374,-3.259305143360423,8.362047970233514
1975-06-01,3.602562134666668,-0.57018937799134,-0.7262682909252043,-1.208075696053133,-3.5784134612784184,3.217896059526322
1975-07-01,-1.176618643,-1.3266060650773115,-1.1403787559826801,-0.9160364528716164,-0.31016868934774755,-1.9262558511808696
1975-08-01,-0.5301850326666667,-0.5493994287606518,-1.1471688794940724,-0.9505109693876487,-0.7367661394362193,-1.207823614533187
1975-09-01,0.11624857766666663,-1.2192603911920565,-1.0987988575213037,-1.0156818885101184,-1.0500514415491913,-0.9696634493615164
1975-10-01,0.762682188,-0.5335927036265565,-2.438520782384113,-3.703554797827805,-1.204990070756307,-0.6744295655530901
1975-11-01,4.700448325333333,0.15207498393894348,-1.0671854072531135,-0.3136741745395789,-1.9183109582408793,4.508932663063831
1975-12-01,8.638214462666667,0.8377426715044434,0.30414996787788606,-0.3820811364417871,-2.325574966675303,-0.20900327282491116
1976-01-01,12.5759806,0.45585417615548773,1.6754853430088863,-0.08249126402016316,-2.93953724349847,-4.926939208713653
1976-02-01,9.080440307,-0.27795369635032674,0.05119412654601008,-0.3240597816322105,-2.407505441793645,-2.574044643253752
1976-03-01,5.584900014,-0.38495273079492975,-0.5559073927006535,-0.5756452855779761,-1.8700747299065397,-1.6700357347995998
1976-04-01,2.089359721,-0.6258912933512725,-0.7699054615898594,-0.7507249097409553,-1.2078864415312645,-1.3469226669553604
1976-05-01,2.371714637,0.13513944638736541,-0.5753344498460702,-0.34165892263800013,-1.1733443737587415,-1.639297474761798
1976-06-01,2.654069553,0.11905096489902878,0.2702788927747304,-3.255675251101728,-1.1532929478994258,-2.899561591671917
1976-07-01,2.936424469,0.10638565054967875,0.23810192979805755,-2.4605769877106245,-1.2095433518401426,-2.721575254762995
1976-08-01,1.5176414913333331,-0.4831668556929829,-0.4281832254102448,-1.6654787243195208,-1.141661121298364,-1.7535003896773782
1976-09-01,0.09885851366666643,-0.9348604303248104,-0.9663337113859657,-0.8703804609284169,-1.0133359755509612,-1.042564057279179
1976-10-01,-1.319924464,-0.7057513888958742,-1.8697208606496205,-1.280808206503663,3.6788664709414904,-0.6452370154626706
1976-11-01,-0.6907925690000001,-0.476642347466938,-1.4115027777917484,-1.0799693700573796,-1.1008645872321612,-0.8650421529867403
1976-12-01,-0.06166067400000008,-0.9107392337916129,-0.9532846949338761,-1.0049030509795793,-1.0044107834748701,-0.9905378772157164
1977-01-01,0.567471221,-1.277353430767488,-1.821478467583226,-0.9375061999402668,-0.9585988703986514,-1.0875185484735124
1977-02-01,-0.36543309599999985,-1.6439676277433632,-2.554706861534976,-1.0654323434768656,-1.0272025274499783,-0.943356373276856
1977-03-01,-1.2983374129999996,-0.46271498757929774,-3.2879352554867265,-1.6214044426866787,-1.0986509338996098,-0.7977312805758799
1977-04-01,-2.23124173,0.718537652584768,-1.486552509027994,-1.940771581534916,-1.266202596922513,-0.7779966279699511
1977-05-01,-1.707093289,-0.23491333724741692,0.3148302374307381,-1.6431983996313906,-1.473855335504977,-0.8752316098602146
1977-06-01,-1.182944848,-0.3070414747556306,-0.46982667449483384,-1.4028521286647813,0.005376597623738322,-0.9316758286355435
1977-07-01,-0.6587964070000001,-0.4430878091114523,-0.6140829495112612,-1.4340922482431675,0.24257828193764341,-0.952988265572506
1977-08-01,-1.6886985506666667,1.5633086834164631,0.4275378548051014,-0.1872142024922665,-2.160973993733711,-0.8423719095791249
1977-09-01,-2.7186006943333334,0.6098792133504707,3.1266173668329262,1.0596638432586345,-4.564526269405066,-0.6332618097546809
1977-10-01,-3.7485028380000003,0.3788353860916025,1.2197584267009414,4.426379793613559,-1.7974777252197904,-1.0975152643666641
1977-11-01,-3.8473925013333337,0.026381109367412225,0.41521059321174314,3.059572296491654,-1.4453921024954064,-1.561768718978647
1977-12-01,-3.9462821646666666,0.02570303479540037,0.05276221873482445,1.6927647993697494,-1.3137951854558894,-1.2822900729091296
1978-01-01,-4.045171828,0.025058943888693452,0.05140606959080074,0.32595730224784436,-1.445481902995566,-1.295124540087914
1978-02-01,0.05303733633333341,-1.0131112690853372,-1.0134398236416562,-1.0408501948740603,-0.9905034403122023,-0.9960519459970281
1978-03-01,4.151246500666667,-0.012943756318238409,-2.0262225381706744,-2.8605095292237417,0.9868510237575632,-0.6845778762610037
1978-04-01,8.249455665,0.9872237564488602,-0.5853559651347053,-5.832457439881599,2.4782665402928905,-0.015782785122015586
1978-05-01,7.702681918,-0.06627997884997416,0.8555106079012635,-5.526219745716877,1.9022155464212886,1.1381121629738944
1978-06-01,7.155908170999999,-0.07098485343426597,-0.13255995769994844,-5.219982051552154,1.4369461045381309,-7.08175657726681
1978-07-01,6.609134424,-0.07640871485968093,-0.14196970686853183,-4.913744357387431,3.3548719916674816,-5.600798915005451
1978-08-01,2.679593550666666,-0.5945621046931415,-0.6255410932289525,-1.985651756895386,1.6509279860036674,-4.119841252744092
1978-09-01,-1.2499473226666673,-1.4664689995076634,-1.189124209386283,-0.6665475853464814,-0.053016019660146796,-2.6388835904827337
1978-10-01,-5.179488196,-0.98312494880751,-2.932937999015327,0.34623337603455373,6.497892172606738,-2.1019136553602458
1978-11-01,-2.590878933666667,-0.4997808981073567,1.0727904981941356,-0.34346333446090194,2.7469462744632773,-1.2999322307710854
1978-12-01,-0.002269671333333889,-0.9991239763063255,-0.9995617962147135,-0.9994389184366351,-1.003999623680183,-1.0001804766885005
1979-01-01,2.5863395909999998,-0.5009447091922371,-1.9982479526126513,-0.689067319162016,-8.07746402641101,-0.7151746497351872
1979-02-01,2.5791872186666667,-0.002765442078148661,-1.0018894183844744,-0.3786957198873968,-2.986530768382523,-0.53818560543586
1979-03-01,2.572034846333333,-0.0027731109558735145,-0.005530884156297433,-0.6882176290436087,-2.15273697679244,0.2310158085666154
1979-04-01,2.564882474,-0.0027808224851733065,-0.005546221911746918,-0.6670143592446343,-2.502485242328195,0.08144649191200304
1979-05-01,3.684623943666667,0.4365663850166208,0.43257154891172234,-0.4850934562577316,-4.114789290385131,0.3882921566625075
1979-06-01,4.804365413333333,0.30389572634443174,0.8731327700332412,-0.27307191757409877,-8.292640582560633,0.6361277002195329
1979-07-01,5.924106882999999,0.23306750701333012,0.6077914526888635,1.2108229367570011,-4.508090227626045,2.903495599474774
1979-08-01,3.6879225519999994,-0.37747197597278737,-0.23238092136683053,-3.950462379592204,-2.3565517582950397,0.4018154889896417
1979-09-01,1.4517382209999994,-0.606353387162996,-0.7549439519455747,-1.280286037165051,-1.387284813094758,-2.0998646214954912
1979-10-01,-0.78444611,-1.5403495607215265,-1.2127067743259918,-0.6972278018063024,-0.7961096743500575,0.13557404234323767
1979-11-01,1.2214578403333334,0.05093581555875115,-0.15862390156542283,-0.22468930068875753,-1.3095211617835512,2.4114217917414784
1979-12-01,3.2273617906666665,1.6422211918390288,1.562909241056318,0.24784920042878733,-1.7978305812196678,4.687269541139719
1980-01-01,5.233265741,0.6215305504744728,3.2844423836780585,1.0290367845826185,-1.067511877615914,0.7840201860057774
1980-02-01,2.751474517,-0.47423374749659974,-0.14745395915726067,0.06976564525261941,-0.3371931740121602,-3.1192291691281646
1980-03-01,0.26968329299999994,-0.9019859019831875,-0.9484674949931995,-0.8948554969930369,-0.9673089590451178,-1.1208669098350001
1980-04-01,-2.212107931,-0.05314553472808636,-1.8039718039663748,-1.600361926975558,-1.2871867168538582,0.29583306621504724
1980-05-01,3.432097939333333,0.7956948325270148,-0.10629106945617206,-0.2856292883533815,-0.5203826184854863,-3.9013169507741354
1980-06-01,9.076303809666666,1.644535199782116,1.5913896650540307,0.5320965655957877,0.37329689901714525,-6.809195312582972
1980-07-01,14.72050968,0.6218617169163074,3.289070399564233,2.9915452324281895,4.49356064703829,-9.717073674391807
1980-08-01,12.550945183333333,-0.14738378927289064,0.38282559140054584,3.9020179098682823,0.7446175331218265,-5.616693142723974
1980-09-01,10.381380686666667,-0.17286064634778875,-0.2947675785457812,4.812490587308376,-3.004325580794637,-3.7694738767239704
1980-10-01,8.21181619,-0.20898612257357518,-0.3457212926955776,5.7229632647484685,-4.169509807383575,-3.1343848300255703
1980-11-01,4.925764869,-0.40016133398134435,-0.5255192909622889,0.5262512195704279,-2.267759882290516,-2.248203920414816
1980-12-01,1.6397135479999996,-0.6671149371502817,-0.8003226679626886,-0.6866748930493496,-0.36600995719745766,-1.4053507780930783
1981-01-01,-1.6463377730000002,-0.7001389897334158,-1.3342298743005632,-1.5983474543660474,-1.6383165057134117,-1.2555876604084202
1981-02-01,-0.4393037626666667,-0.7331630423165498,-1.2679149435598045,-2.628961726845522,-1.1708000820023623,-1.1058245427237618
1981-03-01,0.7677302476666668,0.419524024377951,-1.4663260846330997,-1.3470582230224222,-0.700676247177372,-0.9069356477756564
1981-04-01,1.9747642580000002,1.5722110910724516,-1.5137210399395888,-0.4246189086365094,-0.4640526989479258,-0.74362640454031
1981-05-01,-0.43078572199999976,-1.218145391408031,-1.561115995246078,-1.0474626820602009,-1.089665478151279,-1.0602000070020183
1981-06-01,-2.8363357019999995,-0.18501323435327288,-2.4362907828160614,-1.1926791778041208,-1.4787786172695898,-1.4291538831015913
1981-07-01,-5.2418856819999995,0.8481189227014851,-0.943840098684257,-1.4176486794764118,-2.4213654457459444,-2.9562241746312052
1981-08-01,-4.392379492,-0.16206118208893816,0.5486105854475476,-1.4231016687059126,-4.025600227687331,2.5140516822974535
1981-09-01,-3.5428733019999994,-0.19340455248624056,-0.32412236417787643,-1.4314360209760126,3.5164011355732256,-0.31598004128360035
1981-10-01,-2.693367112,-0.2397788793408,-0.3868091049724809,-1.54679165238896,-3.2050430420627416,0.03955730119287715
1981-11-01,-4.109666297666666,0.5258470630893581,0.1599811642563409,-3.506331854536014,-2.273382584360877,-1.5485198633656698
1981-12-01,-5.525965483333334,0.34462632318122655,1.0516941261787167,2.3565198915795835,-2.055930609454853,-3.136597027924217
1982-01-01,-6.942264669,0.2562989562526794,0.6892526463624529,0.8012753250167883,-3.5231070199295615,-3.6916482133425212
1982-02-01,-4.763826651666667,-0.31379357042679945,-0.1379195787533104,-0.7539692415460069,-1.6771813375896767,-2.8521625624388136
1982-03-01,-2.5853886343333334,-0.45728742387617904,-0.6275871408535989,-2.3092138081088023,0.16874434475020816,-2.007994970740844
1982-04-01,-0.406950617,-0.8425959596186838,-0.9145748477523579,-0.05532937556365847,-1.1185719709033268,-1.1104456311476478
1982-05-01,-0.4730090253333334,0.16232536719150215,-0.8170452909663606,-0.8332323550418245,-1.0521147193012157,-1.0984540068539776
1982-06-01,-0.5390674336666668,0.13965570379292758,0.3246507343830043,-0.89716154331298,-1.0366201609444998,-1.0909955617467997
1982-07-01,-0.6051258420000001,0.12254201275712862,0.27931140758585493,-0.8622327958906698,-1.0482135674374198,-1.164083120908229
1982-08-01,6.436536045333334,0.6082781106453642,0.9155504107463032,-2.8167559200324277,-0.3799922920079307,3.433675405266702
1982-09-01,13.478197932666667,1.0940142085335998,1.5517894139067514,-6.004218649814221,0.6413175381445875,3.6507902703386677
1982-10-01,20.51985982,0.5224483215420579,2.1880284170671995,-5.99307202427859,3.1658220328665063,3.8679051354106333
1982-11-01,16.411199254333333,-0.20022849092088324,0.2176107916146599,-3.969833833351034,-2.653423923585968,4.085020000482599
1982-12-01,12.302538688666667,-0.25035711906195923,-0.4004569818417665,-2.772121818345884,-8.472669880038442,1.3508339338250064
1983-01-01,8.193878123,-0.33396851411259076,-0.5007142381239185,-2.7200202110908673,-4.3691046569805225,1.9779952793944044
1983-02-01,8.873919265333333,0.082993807343128,-0.27869202528839376,-4.4323347552046295,-0.26553943392260315,-1.6704721297881702
1983-03-01,9.553960407666667,0.07663368597345355,0.16598761468625622,-3.6822799147590066,3.8380257891353153,-5.318939538970745
1983-04-01,10.23400155,0.0711789784880863,0.15326737194690687,-2.932225074313384,0.09603645733303079,1.9818500902068958
1983-05-01,7.504810603666666,-0.266678770078292,-0.21448171402883776,-2.1821702338677618,-3.6459528744692533,-0.17314241997125412
1983-06-01,4.7756196573333325,-0.3636588703517605,-0.533357540156584,-1.432115393422139,-1.9110499440558637,-0.6755805497807102
1983-07-01,2.046428711,-0.5714841512017084,-0.7273177407035208,-0.6820605529765165,-1.4659043497328121,-0.8369502311493244
1983-08-01,1.33075498,-0.3497183787312491,-0.721344019104092,-0.9012661049609093,-1.3756146118035808,-0.8718132953443123
1983-09-01,0.6150812489999999,-0.5377952679162621,-0.6994367574624982,-0.9700250754929377,-1.2283688867587241,-0.9250980252396517
1983-10-01,-0.100592482,-1.1635434053038414,-1.0755905358325242,-1.006129502204017,-0.9755229561930338,-1.0204216978835252
1983-11-01,-1.1814339776666665,-0.12434390046473043,-2.92077709991557,-1.0960317221969011,-0.7862031564927527,-1.7205124206649947
1983-12-01,-2.2622754733333332,0.9148556043743807,-0.5455329455834046,-1.2760933759782422,-0.6741300452811455,0.37412596031916046
1984-01-01,-3.3431169689999995,0.4777674109130965,1.829711208748761,-1.376735112078397,-0.29822866920852786,6.610034907751695
1984-02-01,-3.2491308716666665,-0.028113314073317186,0.4362224715627838,-1.3400820950712093,0.2567282258918435,-5.232125647701944
1984-03-01,-3.155144774333333,-0.028926534832105055,-0.05622662814663448,-1.3083002048532357,6.753139183306197,-2.5977323680796194
1984-04-01,-3.061158677,-0.029788204363202953,-0.05785306966420989,-1.4078928621469,5.471670756901046,6.105989174358015
